,property_type,place_name,state_name,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_per_m2,rooms,terraza,patio,parrilla,salon,laundry,pileta,cochera,estado_nuevo,estado_a_reciclar
88168,apartment,Caballito,Capital Federal,-34.6268288588,-58.450957185600004,790000.0,355.0,316.0,2225.3521126760565,5.0,1,0,0,0,1,0,1,0,0
88169,apartment,Parque Patricios,Capital Federal,-34.633308,-58.407493,249326.0,172.0,73.0,1449.5697674418604,4.0,0,0,0,0,0,0,0,0,0
88172,apartment,Caballito,Capital Federal,-34.6187293101,-58.431371292899996,570000.0,246.0,231.0,2317.0731707317073,6.0,0,0,0,0,0,0,0,0,0
88173,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,99394.0,34.0,30.0,2923.3529411764707,3.0,0,0,0,0,0,0,0,0,0
88178,store,Parque Patricios,Capital Federal,-34.633308,-58.407493,464100.0,260.0,260.0,1785.0,4.0,1,0,1,0,0,0,1,0,0
88182,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,101066.0,35.0,30.0,2887.6,3.0,0,0,0,0,0,0,0,0,0
88188,apartment,Balvanera,Capital Federal,-34.60967479999999,-58.3986588,110000.0,64.0,64.0,1718.75,4.0,0,0,0,0,0,0,1,0,0
88190,apartment,Almagro,Capital Federal,-34.610900616100004,-58.4157082009,160000.0,67.0,61.0,2388.0597014925374,3.0,0,0,0,0,0,0,1,0,0
88192,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,106467.0,35.0,30.0,3041.9142857142856,3.0,0,0,0,0,0,0,0,0,0
88199,apartment,Boca,Capital Federal,-34.633761,-58.360234,65000.0,34.0,31.0,1911.764705882353,1.0,0,0,0,0,0,0,1,0,0
88200,store,Puerto Madero,Capital Federal,-34.616053514,-58.3610675578,418000.0,102.0,102.0,4098.0392156862745,1.0,0,0,0,0,0,0,0,0,0
88205,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,106467.0,35.0,30.0,3041.9142857142856,3.0,0,0,0,0,0,0,0,0,0
88208,apartment,Puerto Madero,Capital Federal,-34.6177194,-58.3620561,570000.0,82.0,80.0,6951.219512195122,2.0,0,0,0,0,0,0,0,0,0
88214,apartment,Puerto Madero,Capital Federal,-34.6177194,-58.3620561,1100000.0,170.0,164.0,6470.588235294118,3.0,0,0,0,0,1,1,1,0,0
88216,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,237249.0,83.0,68.0,2858.421686746988,3.0,0,0,0,0,0,0,0,0,0
88225,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,138744.0,49.0,40.0,2831.5102040816328,3.0,0,0,0,0,0,0,0,0,0
88228,apartment,Caballito,Capital Federal,-34.6222111,-58.43912829999999,198000.0,89.0,67.0,2224.7191011235955,3.0,0,1,0,0,1,0,1,0,0
88229,apartment,Constitución,Capital Federal,-34.6304059,-58.38275110000001,50000.0,36.0,34.0,1388.888888888889,2.0,0,0,0,0,1,0,0,0,0
88233,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,143065.0,49.0,40.0,2919.6938775510203,3.0,0,0,0,0,0,0,0,0,0
88236,apartment,Caballito,Capital Federal,-34.6222111,-58.43912829999999,79500.0,38.0,34.0,2092.1052631578946,1.0,0,0,1,0,0,1,0,0,0
88238,apartment,Boca,Capital Federal,-34.633761,-58.360234,181446.0,98.0,94.0,1851.4897959183672,2.0,0,0,0,0,0,0,0,0,0
88239,apartment,San Telmo,Capital Federal,-34.6247504837,-58.379148244899994,85000.0,39.0,34.0,2179.4871794871797,1.0,0,0,0,1,0,1,0,1,0
88246,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,147385.0,49.0,40.0,3007.8571428571427,3.0,0,0,0,0,0,0,0,0,0
88248,apartment,Caballito,Capital Federal,-34.6222111,-58.43912829999999,86000.0,37.0,34.0,2324.324324324324,1.0,0,0,1,0,0,1,0,0,0
88250,apartment,Boca,Capital Federal,-34.633761,-58.360234,163250.0,88.0,84.0,1855.1136363636363,2.0,0,0,0,0,0,0,0,0,0
88251,apartment,San Telmo,Capital Federal,-34.6247504837,-58.379148244899994,86000.0,39.0,34.0,2205.128205128205,1.0,0,0,0,1,0,1,0,1,0
88255,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,196206.0,67.0,54.0,2928.4477611940297,3.0,0,0,0,0,0,0,0,0,0
88258,apartment,Palermo,Capital Federal,-34.5701208641,-58.4399505604,1200000.0,300.0,300.0,4000.0,3.0,1,0,1,0,1,0,1,1,0
88259,apartment,San Telmo,Capital Federal,-34.6247504837,-58.379148244899994,90000.0,39.0,34.0,2307.6923076923076,1.0,0,0,0,1,0,1,0,1,0
88261,apartment,Boca,Capital Federal,-34.633761,-58.360234,92486.0,50.0,38.0,1849.72,2.0,0,0,0,0,0,0,0,0,0
88267,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,200526.0,67.0,54.0,2992.9253731343283,3.0,0,0,0,0,0,0,0,0,0
88270,apartment,San Telmo,Capital Federal,-34.6247504837,-58.379148244899994,87000.0,39.0,34.0,2230.769230769231,1.0,0,0,0,1,0,1,0,0,0
88276,apartment,Boca,Capital Federal,-34.633761,-58.360234,186218.0,113.0,101.0,1647.9469026548672,2.0,0,0,0,0,0,0,0,0,0
88277,apartment,San Telmo,Capital Federal,-34.6247504837,-58.379148244899994,87000.0,39.0,34.0,2230.769230769231,1.0,0,0,0,1,0,1,0,0,0
88280,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,133579.0,42.0,37.0,3180.4523809523807,3.0,0,0,0,0,0,0,0,0,0
88287,apartment,San Telmo,Capital Federal,-34.6247504837,-58.379148244899994,120000.0,48.0,43.0,2500.0,2.0,0,0,0,1,0,1,0,1,0
88292,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,133340.0,41.0,37.0,3252.1951219512193,3.0,0,0,0,0,0,0,0,0,0
88294,apartment,Boca,Capital Federal,-34.633761,-58.360234,115008.0,60.0,53.0,1916.8,2.0,0,0,0,0,0,0,0,0,0
88299,apartment,San Telmo,Capital Federal,-34.6247504837,-58.379148244899994,165000.0,45.0,41.0,3666.6666666666665,2.0,0,0,0,1,0,1,1,0,0
